passage,response,atomic_units,hallucinated_atomic_units
the term wehrmacht is in article of the weimar constitution establishing that der reichspr sident hat den oberbefehl ber die gesamte wehrmacht des reiches lrb the national president holds supreme command of all armed forces of the nation rrb.,"Sure, here's the simplified text:
 'The national president has supreme command of all armed forces of the nation.'"," The national president holds the position of supreme command. | True |
 The supreme command extends to all armed forces of the nation. | True",
the shockwave formed by this sudden collapse causes the rest of the star to explode in a supernova.,"Sure! Here's the simplified text:

The sudden collapse of the star creates a shockwave that triggers an explosion, forming a supernova."," The collapse of a star is sudden. | True |
 The collapse creates a shockwave. | True |
 The shockwave triggers an explosion. | True |
 The explosion forms a supernova. | True",
the marginally fertile parts are primarily utilised as rangelands and have been traditionally used for sheep or cattle grazing on cattle stations which are leased from the federal government.,"Sure! Here's the simplified text:

The slightly unproductive areas are mainly used as pastures for sheep and cattle, and have been used for grazing on leased cattle stations from the government."," Some areas are slightly unproductive. | True |
 These areas are mainly used as pastures for sheep and cattle. | True |
 The pastures have been used for grazing on leased cattle stations from the government. | True",
a confidential channel is a way of transferring data that is resistant to interception but not necessarily resistant to tampering.,"Sure! Here's the simplified text:

A confidential channel is a way to transfer data that is safe from being intercepted, but not necessarily safe from being altered."," A confidential channel is a method used to transfer data securely. | False |
 Data transferred through a confidential channel is protected from interception. | True |
 However, data transferred through a confidential channel may still be vulnerable to alteration. | True", A confidential channel is a method used to transfer data securely.
a remake of super mario bros. entitled the lost levels was released in as part of the super mario all stars collection for the super nintendo entertainment system.,"Sure! Here's the simplified text:
 'A remake of Super Mario Bros. called The Lost Levels was released as part of the Super Mario All-Stars collection for the Super Nintendo Entertainment System.'"," A remake of Super Mario Bros. was released. | True |
 The remake was called The Lost Levels. | True |
 The remake was part of the Super Mario All-Stars collection. | True |
 The Super Mario All-Stars collection was released for the Super Nintendo Entertainment System. | True",
in vacheron constantin fabricants geneve became the official name of the company.,"Sure! Here's the simplified text:

Vacheron Constantin became the official name of the company in Geneva."," Vacheron Constantin is the official name of a company. | True |
 The company is based in Geneva. | True",
music martin had two solo songs in camp rock too cool and stars.,"Sure! Here's the simplified text:

Martin had two solo songs in Camp Rock, ""Too Cool"" and ""Stars."""," Martin had two solo songs in Camp Rock. | True |
 The first solo song was ""Too Cool."" | True |
 The second solo song was ""Stars."" | True",
le chevain is a commune in the sarthe department in the pays de la loire region in north western france.,"Sure! Here's the simplified text:
'Le Chevain is a commune in the Sarthe department in the Pays de la Loire region in northwestern France.'"," Le Chevain is a commune. | True |
 Le Chevain is located in the Sarthe department. | True |
 Le Chevain is situated in the Pays de la Loire region. | True |
 Le Chevain is in northwestern France. | True",
examples of such traits include physical exercises involving animal mimicry or training methods inspired by chinese philosophies religions and legends.,"Sure! Here's the simplified text:

Examples of these traits include physical exercises that mimic animal movements or training methods inspired by Chinese philosophy, religion, and legends."," Physical exercises can mimic animal movements. | True |
 Training methods can be inspired by Chinese philosophy. | True |
 Training methods can be inspired by Chinese religion. | True |
 Training methods can be inspired by Chinese legends. | True",
dubbed inspiration i the flying machine consisted of an ordinary patio chair with helium filled weather balloons attached to it.,"Sure! Here's the simplified text:

The flying machine was made by attaching helium-filled weather balloons to an ordinary patio chair.", The flying machine was made by attaching helium-filled weather balloons to an ordinary patio chair. | True,
