prompt,name,response
Tell me a bio of Nisar Ahmad Kakru,Nisar Ahmad Kakru," Nisar Ahmad Kakru was born in 1947. He is an Indian politician and social worker from Jammu & Kashmir, India. He has been the Member of Parliament (MP) for Anantnag constituency since 1998.[1]

He belongs to the National Conference political party. He is also known as ""the man who fought corruption"".[2][3]

Kakru's father, Abdul Rashid Kakru, was a freedom fighter and served as a"
Tell me a bio of Rob Furlong,Rob Furlong," Rob Furlong was born on March 24, 1976 in Winnipeg, Manitoba. He is a Canadian former professional ice hockey defenceman who played in the National Hockey League (NHL) for the Dallas Stars and Ottawa Senators between 2001 and 2007.
"
Tell me a bio of Alberto Malesani,Alberto Malesani," Alberto Malesani was born in Genoa, Italy on November 26th, 1959. He studied at the University of Genoa and received his degree in Law in 1983. After graduation, he worked as an attorney for several years before entering politics. In 1993, he became a member of the Chamber of Deputies representing the Liguria region.

In 2001, he was elected President of the Chamber of Deputies and served until 2006. During his presidency, he focused on improving transparency in"
Tell me a bio of Martín Lousteau,Martín Lousteau," Martín Lousteau was born in Buenos Aires, Argentina on December 29th, 1879. He studied at the University of Buenos Aires and received his law degree in 1903.

In 1907, he began working as an editor for El Nacional newspaper, where he became known for his investigative reporting. In 1909, he moved to Montevideo, Uruguay, where he worked as a journalist for several newspapers before returning to Buenos Aires in 1914.

During World War I, Louste"
Tell me a bio of Julia Faye,Julia Faye," Julia Faye was born on March 8, 1909 in Portland Oregon. She was the daughter of William and Ida (nee Gentry) Williams. Her mother died when she was two years old so her father raised her with help from his sister-in-law and stepmother.
"
Tell me a bio of Luis Guillermo Rivera,Luis Guillermo Rivera," Luis Guillermo Rivera (born March 17, 1983) is an American politician and businessman serving as the U.S. representative for New Mexico's 2nd congressional district since 2021. He previously served in the New Mexico House of Representatives from 2015 to 2019.[1]

Rivera was born in Albuquerque, New Mexico on March 17, 1983,[2][3] he graduated from Coronado High School in 2001 and received his B.A. degree from St. John"
Tell me a bio of Anna May Wong,Anna May Wong," Anna May Wong was born on July 6, 1905 in Los Angeles. She is considered the first Chinese American movie star and one of the most influential Asian-American actresses of all time.
"
Tell me a bio of Lanny Flaherty,Lanny Flaherty," Lanny Flaherty is an American politician and the current mayor of New York City.
"
Tell me a bio of Jean Daullé,Jean Daullé," Jean Daullé was born on July 3, 1873 in Lausanne, Switzerland. He received his doctorate from the University of Geneva and became an assistant professor at the university in 1895. In 1901 he moved to Paris where he began teaching at the Sorbonne.
"
Tell me a bio of Daniel Charles,Daniel Charles," Daniel Charles is an American journalist and author. He has worked as the Washington editor for The New Yorker since 2016, having previously been its Paris bureau chief from 2005 to 2015.
"
Tell me a bio of Gilberto Silva,Gilberto Silva," Gilberto Silveira de Souza (born 18 December 1971), known as Gilberto Silva, is a Brazilian former professional footballer who played as a defensive midfielder.

Silva began his career with São Paulo in 1991 and went on to play for Milan, Arsenal, Real Madrid, Portsmouth, Corinthians, Internacional, São Paulo and Al-Ahli Saudi FC. He won two Premier League titles, the FA Cup, the Community Shield, three Serie A titles"
Tell me a bio of Jessica Barboza,Jessica Barboza," Jessica was born in the city of San Juan, Puerto Rico. She is an actress who has appeared on many TV shows and movies including The Mentalist, NCIS: Los Angeles, Castle, Bones, CSI Miami, and Without A Trace. She also played the role of “Maria” in the movie God’s Not Dead 2 which earned her rave reviews from critics.
"
Tell me a bio of Vincenzo Tusa,Vincenzo Tusa," Vincenzo Tusa was born in Naples, Italy on December 30th 1858. He is considered one of the most influential Italian painters of his time and had an impact on many other artists who followed him including Caravaggio's followers.
"
Tell me a bio of Lewis Nkosi,Lewis Nkosi," Born in Durban, South Africa on January 22nd, 1938, Lewis Nkosi was the son of a successful businessman and politician.
"
Tell me a bio of Wendy (singer),Wendy (singer)," 1.	Wendy James is an English singer-songwriter and musician who was born on September 9, 1964 in Liverpool, England. She began her career as the lead vocalist for the rock band Atomic Kitten during 1999–2007. After leaving Atomic Kitten, she pursued a solo music career which included writing songs for other artists such as Steps, Girls Aloud, Blue, Little Mix, and Olly Murs.
"
Tell me a bio of Kourosh Zolani,Kourosh Zolani," Kourosh Zolani was born in Iran and grew up in Tehran. He is an Iranian-American author, entrepreneur, and activist who focuses on social issues such as racism, gender equality, and LGBTQ rights.

Zolani's parents were from the northern part of Iran, which has a large Kurdish population. They immigrated to the United States when he was young and settled in San Francisco. Growing up in California, Zolani experienced many forms of discrimination due"
Tell me a bio of Jesse Foppert,Jesse Foppert," Jesse Foppert is an American politician and lawyer serving as the U.S. representative for Wisconsin's 1st congressional district since 2019, having previously represented that district from 2013 to 2017. He served in the Wisconsin State Assembly from 2011 until his election to Congress in 2018.

Foppert was born in Milwaukee on November 20, 1973. He graduated from Marquette University High School in 1991 before earning a B.A. degree in 1995 and J.D. degree in 1999 from Mar"
Tell me a bio of Travis Oliphant,Travis Oliphant," Travis Oliphant is an American actor and model. He was born in Fort Worth, Texas on July 30th, 1991. His mother, Kim, worked as a hairstylist while his father, Tom, worked for the railroad. Oliphant began modeling at age 16 after being scouted by a local agency.
"
Tell me a bio of Carlos Alfonso,Carlos Alfonso," Carlos Alfonso is an Argentine professional footballer who plays as a forward for Spanish club Girona.
"
Tell me a bio of Jonathan Tucker,Jonathan Tucker," Jonathan Tucker was born on August 31, 1981 in Houston, Texas. He is an American actor and musician known for his roles as Jack Larsen in the HBO drama series The Newsroom (2012–2014), Tommy Conley in the Showtime crime drama series Shameless (2015-2022) and Cole Lockhart in the Amazon Prime Video series Hanna (2019-2020).
"
Tell me a bio of Botak Chin,Botak Chin," Born in the Philippines, Botak Chin is an American writer and poet. He has published two books of poetry: ""The Last Book I Ever Wrote"" (2004) and ""Moonlight on Water"" (2012).
"
Tell me a bio of Gabriela Sabatini,Gabriela Sabatini," Gabriela Sabatini was born on March 28, 1965 in Buenos Aires, Argentina. She is an Argentine professional tennis player who has won two Grand Slam singles titles and one doubles title at the French Open.

Sabatini began playing tennis at age five and quickly developed into one of the top junior players in her country. In 1979, she made her WTA Tour debut and soon established herself as a force to be reckoned with on the women's circuit. She reached"
Tell me a bio of James B. Donovan,James B. Donovan," James B. Donovan was born in New York City on November 1, 1901. He attended Cornell University and Columbia Law School before beginning his career as an attorney for the United States Department of Justice.

In 1952, he was appointed by President Dwight Eisenhower to serve as U.S. Ambassador to the Control Council for Germany (CCG), which oversaw West Germany's transition from being part of East Germany under Soviet control after World War II. During this time, he helped negotiate the"
Tell me a bio of Roberto Clemente,Roberto Clemente," Roberto Clemente Alonso José Padilla (July 18, 1934 – December 31, 1972) was an American baseball player who played all or part of 15 seasons in Major League Baseball (MLB), primarily as an outfielder and first baseman. Widely considered one of the greatest players in MLB history,[1] he won 12 consecutive Gold Gloves from 1962 to 1971, a major league record that has since been broken by Derek Jeter.[2][3] He led his league four times"
