prompt,name,response
Tell me a bio of Kyu Sakamoto,Kyu Sakamoto," 

Kyu Sakamoto (, 1941-1985) was a Japanese singer and actor who became an international sensation in the 1960s. Born on December 10, 1941, in Kawasaki, Kanagawa Prefecture, Japan, Sakamoto began his music career at a young age, performing in local talent shows and competitions.

Sakamoto's big break came in 1961 when he won a national singing contest, which led to him being signed by Toshiba Records. He released his debut single ""Ue o Muite Arukō"" (also known as ""Sukiyaki"") in "
Tell me a bio of Samantha Ruth Prabhu,Samantha Ruth Prabhu," 

Samantha Ruth Prabhu is an Indian actress who primarily works in the Telugu and Tamil film industries. She was born on April 28, 1987, in Chennai, Tamil Nadu, India.

Samantha's early life was marked by struggles as her father, Joseph Prabhu, was a Telugu Christian while her mother, Ninette Prabhu, was a Malayali. She grew up in Pallavaram, Chennai, with her two brothers.

Samantha pursued a degree in commerce from Stella Maris College, Chennai. However, she dropped out of college to pursue a career in modeling."
Tell me a bio of Dominic King,Dominic King," 

Dominic King is an American professional freestyle skier who specializes in the halfpipe discipline. He was born on May 12, 1994, in Park City, Utah.

King began skiing at a young age and started competing in freestyle skiing events as a teenager. He made his debut on the FIS Freestyle Ski World Cup circuit in 2011 and quickly established himself as one of the top up-and-coming skiers in the sport.

In 2015, King won his first World Cup event in the halfpipe discipline, which marked a significant milestone in his career. He went on to win multiple World"
Tell me a bio of Henry Santos,Henry Santos," 

Henry Santos, also known as ""Henny"" or ""The King of Bachata"", is an American singer, songwriter, and record producer. He was born on December 13, 1979, in The Bronx, New York City, to Dominican parents.

Santos rose to fame in the early 2000s as the lead singer of the bachata group Aventura, which he co-founded with his cousins Lenny, Max, and Steve Santos. The group's unique blend of traditional bachata music with modern R&B and hip-hop influences helped to popularize the genre globally.

As the primary songwriter and lead"
Tell me a bio of Quintus Sosius Senecio,Quintus Sosius Senecio," 

Quintus Sosius Senecio was a Roman senator and general who lived during the 1st century AD. He is best known for his role as a legate (high-ranking military officer) under Emperor Trajan during the Dacian Wars.

Senecio was born into a noble family, possibly in Hispania (modern-day Spain). His father, also named Quintus Sosius Senecio, was a consul in 99 AD. Little is known about Senecio's early life, but he likely received a traditional Roman education and began his career as a military tribune.

In 101-"
Tell me a bio of Jagan,Jagan," 

You're referring to Y.S. Jaganmohan Reddy, the current Chief Minister of Andhra Pradesh!

Yeduguri Sandinti Jaganmohan Reddy was born on December 21, 1972, in Pulivendula, Kadapa district, Andhra Pradesh. He is an Indian politician and the leader of the YSR Congress Party (YSRCP).

Jagan's early life was marked by his father, Y.S. Rajasekhara Reddy's (YSR) influence, who was a prominent Congress leader and later became the Chief Minister of Andhra Pradesh. After completing his"
Tell me a bio of Sian Massey-Ellis,Sian Massey-Ellis," 

Sian Massey-Ellis is a highly respected English football referee who has made a significant impact in the sport. Born on October 10, 1985, in Coventry, England, she began her refereeing career at the age of 16.

Massey-Ellis started officiating local matches and gradually worked her way up through the ranks. In 2009, she became one of the first female referees to be appointed to the Football Conference, which is now known as the National League.

Her breakthrough came in 2010 when she was selected as an assistant referee for the Premier League, becoming one of the"
Tell me a bio of Alexandre Guilmant,Alexandre Guilmant," 

Alexandre Guilmant (1837-1911) was a French organist, composer, and pedagogue. He is considered one of the most important figures in the development of French Romantic organ music.

Guilmant was born in Boulogne-sur-Mer, France, on March 12, 1837. He began his musical studies at an early age, learning piano and harmony from his father, who was an organist. In 1853, he moved to Paris to study with Charles-Alexandre Fessy, a prominent organ teacher. Guilmant quickly became known for his exceptional talent and technique"
Tell me a bio of António de Oliveira Salazar,António de Oliveira Salazar," 

António de Oliveira Salazar was a Portuguese politician and economist who served as the Prime Minister of Portugal from 1933 to 1968. He is widely regarded as one of the most important and influential figures in Portuguese history.

Early Life and Education:
Salazar was born on April 28, 1889, in Vimieiro, Santa Comba Dão, Portugal. His family was of modest means, and his father was a farmer. Salazar studied at the University of Coimbra, where he earned a degree in law and economics.

Rise to Power:
In the early 1920s, Sal"
Tell me a bio of Jidenna,Jidenna," 

Jidenna Theodore Mobisson, known professionally as Jidenna, is an American rapper, singer, songwriter, and record producer. He was born on May 4, 1985, in Wisconsin Rapids, Wisconsin, to a Nigerian father and a white American mother.

Jidenna's early life was marked by frequent moves between Nigeria and the United States. He spent part of his childhood in Nigeria before moving to Boston, Massachusetts, with his family at the age of six. He developed an interest in music at an early age and began writing songs and poetry while still in high school.

After graduating from Milton Academy in Massachusetts,"
Tell me a bio of Rakhi Sawant,Rakhi Sawant," 

Rakhi Sawant is an Indian dancer, model, actress, and television talk show hostess. She was born on November 25, 1978, in Mumbai, India.

Sawant began her career as a dancer and appeared in various music videos and item numbers in Bollywood films. Her breakthrough came with the item number ""Mohabbat Hai Mirchi"" from the film ""Chura Liyaa Hai Tumne"" (2003). She then appeared in several other item numbers and gained popularity for her bold and provocative dance moves.

In addition to her dance career, Sawant has also acted in several films"
Tell me a bio of Song Kang,Song Kang," 

Song Kang is an American actor and model. He was born on April 23, 1994, in Metairie, Louisiana. His parents are Korean immigrants, and he has an older sister.

Kang grew up in California and developed an interest in acting at a young age. He attended the University of California, Riverside, where he studied psychology and business administration. However, he dropped out of college to pursue a career in modeling and acting.

Kang began his career as a model, working with brands such as Calvin Klein, Dolce & Gabbana, and Ralph Lauren. He made his acting debut in 2019"
Tell me a bio of Bridget Moynahan,Bridget Moynahan," 

Bridget Moynahan is an American actress and model, born on April 28, 1971, in Binghamton, New York. She grew up in Longmeadow, Massachusetts, with her parents, Edward Bradley Moynahan and Mary Bridget (née Moriarty), and has two brothers.

Moynahan began her career as a model, appearing on the covers of numerous magazines, including Vogue and Elle. In the late 1990s, she transitioned to acting, making her debut in the TV series ""Sex and the City"" (1999-2000). Her breakthrough role came when"
"Tell me a bio of Rennie Fritchie, Baroness Fritchie","Rennie Fritchie, Baroness Fritchie"," 

Rennie Fritchie, Baroness Fritchie DBE is a British academic and charity worker. She was born on June 29, 1942.

Fritchie studied at the University of Oxford, where she earned a degree in Philosophy, Politics, and Economics (PPE). After completing her undergraduate studies, she went on to earn a master's degree in Social Administration from the London School of Economics.

Throughout her career, Fritchie has held various positions in academia, charity work, and public service. Some notable roles include:

1. Academic career: Fritchie taught social policy at the University of Oxford and"
