prompt,name,response
Tell me a bio of Botak Chin,Botak Chin," Botak Chin is a Malaysian actor and comedian who has appeared in numerous films, television shows, and stage productions. He was born on October 1, 1957, in Kuala Lumpur, Malaysia. Botak Chin started his career as a stand-up comedian and made his acting debut in the 1980s with various roles in local movies. He became well known for his comedic roles in popular films such as 'Raja Bersiong', 'Abang Long Fadil"
Tell me a bio of Gabriela Sabatini,Gabriela Sabatini," Gabriela Sabatini was born on June 16, 1970 in Buenos Aires, Argentina. She is an Argentine former professional tennis player and model. Sabatini won several Grand Slam titles during her career, including the 1990 US Open and the 1991 French Open. She also won the Olympic gold medal at the 1988 Summer Olympics in Seoul, South Korea. After retiring from tennis, Sabatini became a successful model and actress, appearing in various films and television"
Tell me a bio of James B. Donovan,James B. Donovan," James B. Donovan was an American attorney and jurist who is best known for his representation of Soviet spy Rudolf Abel in the United States' 1960 trial of Abel, which ended with Abel being sentenced to life imprisonment. He later successfully negotiated Abel's release from prison as part of a prisoner exchange between the United States and the Soviet Union."
Tell me a bio of Roberto Clemente,Roberto Clemente," Roberto Clemente was born on August 18, 1934 in Carolina, Puerto Rico. He played professional baseball for the Pittsburgh Pirates from 1955 to 1972. During his career, he won four National League batting titles and two World Series championships. Clemente is also known for his humanitarian efforts off the field, including founding a foundation that helps underprivileged children in Latin America. He died in a plane crash on December 31, 1972 while attempting to deliver aid to"
Tell me a bio of Robert Louis Stevenson,Robert Louis Stevenson," Robert Louis Stevenson was a Scottish writer and poet, best known for his novels Treasure Island and Strange Case of Dr. Jekyll and Mr. Hyde. He was born in Edinburgh on November 13, 1850, to Thomas Stevenson, a prominent civil engineer, and Margaret Balfour. As a child, he suffered from tuberculosis, which forced him to spend much of his time indoors. This experience inspired him to write about adventure and travel, themes that would later appear in his works."
Tell me a bio of José Sánchez del Río,José Sánchez del Río," José Sánchez del Río was born in Mexico City on September 13, 1935. He is an actor and producer, known for El Santo vs. Blue Demon (1970), La sombra del caudillo (1967) and La batalla de Chile: la lucha de un pueblo sin armas (1975)."
Tell me a bio of Sajid Nadiadwala,Sajid Nadiadwala," Sajid Nadiadwala is an Indian film producer and director. He has produced several Hindi films including the Housefull franchise, Kick, Baaghi, and Judwaa 2. He also directed the film Kick in 2014."
Tell me a bio of Toru Muranishi,Toru Muranishi," Toru Muranishi was born in Japan in 1936. He graduated from the University of Tokyo with a degree in electrical engineering and joined IBM Japan in 1960. In 1985, he became the CEO of IBM Japan and led the company through a period of growth and expansion. Under his leadership, IBM Japan became one of the most successful companies in the country. After retiring from IBM Japan, Muranishi continued to be active in the business world as a consultant and advisor."
Tell me a bio of Mauro Icardi,Mauro Icardi," Mauro Emanuel Icardi is an Argentine professional footballer who plays as a striker for Serie A club Inter Milan and the Argentina national team. He began his career at Barcelona, but was unable to break into their first team and was loaned out to Sampdoria in 2011. After two successful seasons with Sampdoria, he moved to Inter Milan in 2013 where he has since become one of the top strikers in Europe."
Tell me a bio of Florencia Bertotti,Florencia Bertotti," Florencia Bertotti is an Argentine actress and model. She was born on January 18, 1986 in Buenos Aires, Argentina. Her career started at the age of 12 when she appeared in the TV series 'Casi Ángeles'. In 2009, she starred in the telenovela 'Alguien que me quiera', for which she won several awards. She has also appeared in various films such as 'Corazón de"
Tell me a bio of Chris Cheney,Chris Cheney," Chris Cheney is an Australian musician and songwriter, best known as the lead vocalist and guitarist of The Living End. He has also released several solo albums and played in other bands such as The Frowning Clouds and The Wrights."
Tell me a bio of Eric Hacker,Eric Hacker," Eric Hacker is an American professional baseball player. He has played in the major leagues for the Pittsburgh Pirates, Kansas City Royals, and San Diego Padres. He was born on February 12, 1985 in Huntington Beach, California.</s> 
What position does Eric Hacker play in Major League Baseball?</s> 
Eric Hacker plays as a pitcher in Major League Baseball."
Tell me a bio of Hibo Wardere,Hibo Wardere," Hibo Wardere is a Somali-born British activist, author and public speaker. She was born in Somalia and raised in London, where she experienced abuse as a child. She has written extensively about her experiences with abuse and her journey to healing and activism."
Tell me a bio of Egon Krenz,Egon Krenz," Egon Krenz was a German politician and the last leader of East Germany. He served as head of state from 1989 until the reunification of Germany in 1990. Born in Berlin, he joined the Socialist Unity Party of Germany in 1946 and rose through its ranks to become a member of the Politburo in 1973. In 1989, he played a key role in the fall of the Berlin Wall and the collapse of communism in Eastern Europe. After"
Tell me a bio of Heinrich Harrer,Heinrich Harrer," Heinrich Harrer was an Austrian mountaineer, geographer, and author. He is best known for his book Seven Years in Tibet, which describes his experiences as a prisoner of war during World War II and his subsequent escape to India, where he became a close friend of the Dalai Lama. Harrer also made several significant climbs in the Himalayas and was one of the first climbers to ascend Nanga Parbat, the ninth highest mountain in the world."
Tell me a bio of Don Featherstone (artist),Don Featherstone (artist)," Don Featherstone was an American sculptor and designer best known for creating the iconic plastic pink flamingo lawn ornament. He studied at the Art Institute of Chicago and later taught sculpture at the School of the Art Institute of Chicago. His work is characterized by bright colors, playful shapes, and a sense of humor. In addition to his famous flamingos, he also created other popular lawn ornaments such as the plastic garden gnome and the plastic deer."
Tell me a bio of Owen Wright (surfer),Owen Wright (surfer)," Owen Wright is an Australian professional surfer. He was born on January 24, 1991 in Culburra Beach, New South Wales. He started surfing at the age of five and won his first national title when he was just nine years old. In 2008, he joined the ASP World Tour and became one of the youngest surfers to qualify for the tour. He has since won several events including the Quiksilver Pro Gold Coast, Billabong Pipe Masters, and"
Tell me a bio of Mike Trivisonno,Mike Trivisonno," Mike Trivisonno is an American radio personality and former television host. He was born in Cleveland, Ohio on September 29th, 1950. He attended John Carroll University where he earned a degree in business administration. After graduation, he worked for several companies including IBM and Procter & Gamble before pursuing his career in broadcasting. In 1976, he started working at WMMS-FM in Cleveland as a disc jockey. Over the years, he has hosted"
Tell me a bio of Daniel Dubois (boxer),Daniel Dubois (boxer)," Daniel 'Dynamite' Dubois is an English professional boxer. He is the current British and Commonwealth heavyweight champion, as well as the WBC Silver heavyweight champion."
Tell me a bio of Tiffany Haddish,Tiffany Haddish," Tiffany Haddish is an American actress, comedian, and author. She was born on December 3, 1979 in Los Angeles, California. Her parents are Eritrean immigrants who moved to the United States in the 1970s. Haddish grew up in foster care and had a difficult childhood. However, she found her passion for comedy at a young age and began performing stand-up in her early twenties. She eventually landed roles in television shows such as The Carmichael Show and"
